,date_posted,playtime,review,helpful_funny,recommended
492,Posted: September 9,27.9 hrs on record,Game runs great on my not so new computer maxed out. Can't really talk much on the single player since I only finished act one. Multiplayer is fun! The server issues seem like they have been fixed although I noticed in this game I have a higher ping than any other game (70-90; usually 30-40). I'm having fun with the ranked game modes in this title.,No one has rated this review as helpful yet,Recommended
493,Posted: September 9,29.5 hrs on record,9/10Such an amazing experience and run perfectly on my potato pc (gtx 1050) with stable 60 fps medium resolution on FHD. The game runs fine without any major problems. The campaign is really good and will give you great experiences even you are new to the series.Multiplayer queue is fast too.,No one has rated this review as helpful yet,Recommended
494,Posted: September 9,18.9 hrs on record,"I know a lot of people posting negative reviews about this are complaining about either the PVP or the microtransactions... I'm just gonna go over those real quick before I get into the actual review:-PVP seems to play like Gears 1-3 and perhaps even 4 (never played 4) but connection stability is finnicky for sure.-Microtransactions have been completely optional. Been playing for like 4 days before writing this review and have yet to see a forced paywall. They stay in the store section and appear on player choice as microtransactions should when they are present in a game.Okay now that that's outta the way...I've been playing Gears games since Gears 2. I've played every Gears game except 4 and enjoyed each of them for their own reasons. I haven't expected anything worthwhile since it left Epic's hands which may or may not seem weird nowadays. But Gears of War 5... pretty much combined everything I loved about previous Gears titles except PVP (but frankly outside of Judgement, I was not a fan of Gears PVP apart from Botmatches. Just wasn't ever my thing and never got the hang of it.) The story for the campaign, the enemy design, and the new Escape mode and take on Horde... I love it all. Horde feels like it hit new sweet spots while dropping a few minor charms, but I'm not complaining much. Everything still feels like Gears in terms of gameplay and storytelling style if nothing else. And based on what I'm hearing about Gears 4, this game is much better and probably compares to some of the games made under Epic's control.",No one has rated this review as helpful yet,Recommended
495,Posted: September 9,24.7 hrs on record,We have gears on steam with achievements? That’s a 10,No one has rated this review as helpful yet,Recommended
496,Posted: September 9,30.4 hrs on record,Please bring back ranked Dodgeball.,No one has rated this review as helpful yet,Recommended
497,Posted: September 9,31.5 hrs on record,Don't believe the negative comments.,No one has rated this review as helpful yet,Recommended
498,Posted: September 9,4.6 hrs on record,love steam releases,No one has rated this review as helpful yet,Recommended
499,Posted: September 9,12.0 hrs on record,best in the series,No one has rated this review as helpful yet,Recommended
500,Posted: September 10,13.8 hrs on record,Great game 👍,No one has rated this review as helpful yet1 person found this review funny,Recommended
501,Posted: September 10,6.9 hrs on record,"Solid optimization and gameplay. 60fps 4K HDR with everything maxed out on a i7 7700k OC'd to 5GHZ, RTX 2080Ti and 32GB RAM. Get more than 70/80 fps if I have V sync disabled but its no use to me because I don't have a high refresh rate TV. Also, the dynamic resolution is very good in this game and sticks to whatever fps you tell it to without noticeable jumps/degradation to quality.And a big thank you to Microsoft for bringing this to Steam. I had this pre-ordered just to show Microsoft that there is a demand for these types of games on Steam and that there is a life outside the Windows Store.",1 person found this review helpful1 person found this review funny,Recommended
502,Posted: September 10,5.0 hrs on record,"Excellent episode! A high-flying Gears, beautiful, fun, with a level design finally of great quality, scenario well done .... immenquable!",No one has rated this review as helpful yet1 person found this review funny,Recommended
503,Posted: September 10,36.8 hrs on record,"So this game is really fun with its pvp and pve and its campaign is amazing, and ultimately i feel like it was worth the price tag with its gameplay alone, which is what matters in the end, but i have a stack of criticisms/questions i wish the devs would answer and that i think most people should be aware of like why are there so few characters/weapon skins at launch? gears 3 and 4 had twice or thrice what there is right now, does this have to do with the locked/personalized horde/arcade classes and loadouts? (this will come up again in a sec)why are classes locked to characters in pve modes now? i dont see how this benefits anyone, we cant play duplicate characters in pve modes because of that, the way its structured we are incentivised to play characters based on their class and weapons instead of what character you just like, at least all the classes are good i suppose. If your a coalition dev, you cant just release characters as is either, you have to give them a personalized loadout for horde/escape and arcade mode, its an issue for both the devs trying to just put out characters as part of content and the players who just want to run around as their favorite character, where as being able to choose horde classes/arcade loadouts seperate from your character would be much more streamlined (in a good way, i really dont see any downsides aside from possible composition dupe spam). Aside from jack, who is most certainly a special exception, i just dont see the developer vision or whatever with these choices.Then theres the fortnite store (you know what that store format looks like) selling daily/weekly skins/items for real money, this is a mixed bag because sure you can just buy something that catches your eye without any lootbox rng, and honestly most ppl might just buy 2 or 3 things they like and probably never touch it again id wager, but then A) what is this doing in a full priced AAA game? and B) the disparity in item quality is the most outrageous thing ive seen in a while. For example, for 10 bucks i can either buy a decent looking weapon skin i can use on most weapons OR i can buy an emote that lets me say thanks and only 1 specific character can use it...what? in smash bros i can get a completely new character with a unique moveset and a bunch of music for 7 bucks, idk maybe im spoiled but i cant convince myself that most of these are good deals, this is assuming im not tilted that theres a fortnite store in a 60 dollar game in the first place btw.my last complaint is that you cant play pvp gamemodes that ARENT ranked with more than 3 people in a squad, why? most pre-mades dont go into social to tryhard or anything, they just dont, and if they do, a coordinated 3 stack is still going to have an edge anyways, halo reach and R6 siege let you squad into games with as many people as a team size allows, and those games have a bigger competitive scene if thats relevant, just saying.These guys made a good game ultimately so ill support them, i just wish they would at least humor us on the topic of these QOL/player choice/freedom downgrades.",No one has rated this review as helpful yet1 person found this review funny,Recommended
504,Posted: September 10,18.2 hrs on record,game is great minus launch bugs. it's good to play gears again. big thanks to phil spencer for making gears come to steam!,No one has rated this review as helpful yet2 people found this review funny,Recommended
505,Posted: September 9,27.0 hrs on record,Love it !!!!,No one has rated this review as helpful yet1 person found this review funny,Recommended
506,Posted: September 9,2.9 hrs on record,very beautiful and awesome game and game play also,No one has rated this review as helpful yet1 person found this review funny,Recommended
507,Posted: September 9,28.6 hrs on record,High Quality game with a butt load of content,No one has rated this review as helpful yet1 person found this review funny,Recommended
508,Posted: September 9,17.6 hrs on record,Yo this game is Pretty good just wish it was 4 player co op like the ones I played,No one has rated this review as helpful yet1 person found this review funny,Recommended
509,Posted: September 10,1.0 hrs on record,"Im confused... Is this game released or not? Doesn't seem finished... During cutscenes and dialogs, some sounds and voice acting disappears.... But store page doesn't say its early access only release date 6th of september, but I read that when pre-purchase, you get early access on september 16th... So whats going on, what am I missing?Anyways, I love GoW series (wish all games would come to steam), but as of Gears 5, its current state isn't playable in my opinion, when sounds and voice acting disappears, it loses the quality of the game and makes the experience less enjoyable.While I do recommend it, I also recommend patience, wait for updates.",No one has rated this review as helpful yet,Recommended
510,Posted: September 10,5.5 hrs on record,10/10 very fun game. Way better them gears 4  in my personal opinion,2 people found this review helpful,Recommended
511,Posted: September 10,15.1 hrs on record,"This is a straightforward and spoiler free review of the Gears 5 campaign.First of all, this is a console port, however the PC version of the game is the definitive version of the title, The Coalition and XBox Studios have heavily invested in getting this mechanically right and the keyboard mapping and control schemes are exactly what you'd expect from a well developed product.While I will not talk about story elements, I will say that the campaign starts exactly were you left off with Gears 4. Now, many people on PC did not purchase Gears 4 on PC since the title was only available from the Microsoft Store. The Microsoft Store sells titles locked up in it's UWP delivery platform and unfortunately that is a major issue for many PC Gamers since it eliminates features and can cause problems with screens, drivers and overlays, not to mention that multi-GPU set-ups are just not supported within UWP. Thankfully the steam distribution package does not utilise Microsoft's terrible UWP system, instead offering a traditional file installer package.The game itself also contains the ""Easy Anti-Cheat"" client, so a word of warning, This product erroneously detects the Aura background process/service lightingservice.exe as a cheat, be warned that if you use Asus Aura then Easy Anti-Cheat will interfere with your games ability to launch. With respect to performance, I'd say it is a technical marvel. I have been running the title at 4K with the Ultra HD texture pack on an EVGA 1080Ti SC2 very happily, were it's hitting my card at about 78% utilisation and my CPU is being hit for about 25% Utilisation.However there are some optimisation issues, for example after a lengthy play session the game can momentarily freeze during rapid mouse movement. However, this issue is so infrequent that its almost non-existent and it may be related to the fact that there is no Nvidia Game Ready driver for the title as yet. I have heard from friends who have been having significant issues with the UWP build  of the game from Microsoft's Store when it is played on a machine with an RTX 2080Ti, however I haven't encountered the same issues with the earlier 1080Ti.The games environmental execution is nearly flawless, fantastically recorded and presented dialogue even though a lot of it is fairly par for the course in an action title. IT is still done brilliantly and the general banter of your comrades during missions is fantastic. Graphically the game sparkles, it's beautifully polished with some of the absolutely best configurable options anywhere. It comes complete with what has to be one of the bet in-game benchmark tools there are. With detailed explanations for what and how each setting affects visual quality and performance. Simply spectacular a very complete package.The game also features Microtransactions (I still find that term hilarious, there is nothing ""Micro"" about a $30 transaction) however the MTX's are not pay to play, and they are also not relevant to the Campaign, they are focused on skins and so on. Generally I don't mind MTX too much when they are not a part of a gambling mechanic nor integral to the gameplay, however I am not thrilled when I see a first party developer employ them in a title. I think Microsoft would do better to eliminate these from their titles to make their platform a more welcoming place for gamers of all ages. As they are they are in-offensive but also surplus to requirements.Well thats it really, an excellent port of an excellent game resulting in the PC being home to the definitive version of it. A masterpiece, let down only a little by a relatively trite story, but also packed with action and brilliantly executed play and combat mechanics. This is a contender for GOTY and no mistake. Well done Microsoft and The Coalition.",1 person found this review helpful,Recommended
512,Posted: September 10,9.2 hrs on record,"I've always enjoyed the gears of war games even gow 5, i'm giving it a thumbs up but currently in it's state its almost a no for me, i'm not sure if it's DDOS issues or if the game was released unfinished, if it was released not finished that's very dissapointing.there is a'lot of errors with file corruptions, cinematics failing, sounds that do not stop and are VERY loud, booting randomly, and even a game being released in this time of year giving me a notification that ""my 2080 TI is not compatible and there will be issues"" considering games like borderlands(one) works with a 2080 TI i'd think a game made this late would work with it. I've had the game crash and give me errors due to it not working with my card.I'm giving it the up vote primarily because my joy for this series, and my hopes this game can be fixed.. soon.Edit: i bought the pre-order ultimate edition. I don't believe it has anything to do with that but just maybe the people who did the same and are having the same issues could have some relation to that.",2 people found this review helpful,Recommended
513,Posted: September 10,4.2 hrs on record,"Guys at the end of the day its gears, and gears is good. A lot of complaints I read were in the early access days, and they are mostly from the servers... I just played a couple matches no issues and the campaign I played on my xbox... GREAT game.",3 people found this review helpful,Recommended
514,Posted: September 10,19.2 hrs on record,gooooood,1 person found this review helpful,Recommended
515,Posted: September 10,47.8 hrs on record,"I love this franchise! Giant monsters, awesome characters, fast action gunfights, beautiful world, graphics and art style and fun fun FUN! A few bugs here and there but nothing game breaking",1 person found this review helpful,Recommended
516,Posted: September 10,9.2 hrs on record,"putting a game up with a full $60 price tag and adding mtx (optional) content is the meta; no matter how much people cry about it in reviews or post articles, companies don't give up their profits easily - especially when they have a massive team that has to be paid at the end of the month.the reason smaller studios with some of the massively successful f2p games (i.e. path of exile and league of legends) with mtx can sustain themselves is they are usually bought by a bigger company, by that point you don't even support a small studio but widen the pockets of the higher ups.but TF2 and CSGO were full priced games at some point in time as well, they had paid cosmetics and even worse, lootboxes/crates/packs. people didn't complain, they went along with it. hell, DOTA2 was f2p from the start and that had/has paid cosmetics too. i don't get why people protest Microsoft, Activision and Blizzard for employing such an old practice now. don't get me wrong, i would always prefer to be able to unlock skins etc. without paying in a full priced game, but without eliminating the CORE paying playerbase, changing the system is very unlikely.i would rather people criticize the game for the day-one wonky servers or whatever plethora of hardware issues they come across rather than mtx cosmetics (inb4 microsoft shill).personally, i'm delighted with the gameplay mechanics as i've never played a gears game before. cover system is fun and guns require more control than they do in many other FPS games (except for shotguns, i hate em). i haven't come across frame issues, graphics are great for the mid-to-high settings i'm using. insane difficulty is challenging but not that much if you're OK with dying a couple of times in a row like me.overall, fun game but you could always just buy it on sale.",2 people found this review helpful,Recommended
517,Posted: September 10,9.8 hrs on record,Best Gears I have played in a while besides 1 and 2. Highly recommend Gears 5 for a veteran gears player or a beginner that is just starting out! I mostly play multiplayer and its freaking amazing!,2 people found this review helpful,Recommended
518,Posted: September 10,13.6 hrs on record,Great game if u love gears of war like I do an wat h all kinds of videos about the games an books don’t worry about other gamers bad reviews there wrong I won’t spoil anything but the game is worth the $80 for the better version I bought the $80 version on Sunday an u got 4 days early play time before the game fully came out an I played the campaign that who time an I took my time doing it an I am not mad at all the story if awesome an it goes back to the old gears missions that make it even better 10 out 10 game,1 person found this review helpful,Recommended
519,Posted: September 10,43.0 hrs on record,"Wow, i'm surprised. After gears 4, I thought the series would be on a stead decline, but the Campaign was amazing. Once again though, The Coalition has no idea how to deal with weapon skins and characters for multiplayer. There's only like less than 20 characters for multiplayer at launch, and you can unlock skins for each one. Gears 3 had a ton of characters available from the very start, along with fun ways to get new weapon skins. There's no season pass, and apparently ""new content"" every 3 months, although we're yet to see what that will actually mean for the game. Definitely a step up from Gears 4 so far, the multiplayer maps aren't that great, and horde seems a little downgraded from the gears 4 version, i'm not sure why they didn't just keep it the same and add some new stuff. Your character being tied to your class is a bad idea, you shouldn't have to worry about who you play as. On a positive note, this is some of the best graphics and performance I have ever seen out of any game. It pre-set itself at 4K max 60FPS on my 1080ti, and it stayed there for all of campaign, I still haven't adjusted it. All in all, the game will probably get better with the next update, gears 4 was like this, gears 3 was like this. Is it acceptable? No, but this game has a pretty bright looking future. I purchased it to support the gears series being on steam.",2 people found this review helpful,Recommended
520,Posted: September 9,37.0 hrs on record,"To say this first. No, Gears 5 doesn't feel or look like the first few in the series but.So far? I've had a whole lot of fun with most of what this game has to offer.Honestly... Escape feels too short, and the game feels like it is lacking a few weapons, characters and Possible items such as more Horde fortifications (Silverbacks and Turrets, for example) But most games these days tend to break up content to release as DLC later down the road.I'd give it about an 8/10. Campaign goes on longer than most FPS games these days if you don't rush through all the main missions and with several different game modes to hop into, there's enough there for a 'long lasting' replayability. Depending on how fast updates roll in.",1 person found this review helpful1 person found this review funny,Recommended
521,Posted: September 9,9.3 hrs on record,"The game in itself is great so far from what I've experienced with playing early and all; however there's a few things that bothered me that I hope are taken care of soon.Such as the cutscenes in the campaign that are far quieter than they should be dialogue-wise, meanwhile the music is blaring over them. This doesn't happen to all cutscenes in the game, but a fair amount of them. It's like the volume of the characters is relative to the camera, so when you hear one character talking they may sound fine, then it would pan over to another and you can't tell what they're saying without subtitles.I was also quite disappointed to say the least that for the playable characters, there weren't many(10 on each side if you didn't get Ultimate Edition and did not play Gears 4); at least for a Gears of War game. I grew up on these games with the feeling of having many options of what I could play as. I know they're doing the whole ""Battle Pass"" esque system to release content. All I really want to do is play as one of the Carmines in multiplayer/horde. Also for whatever reason two people can't play the same character in quickplay versus, but competitive/ranked allows anyone to play anything.Even with my picking out little things like these from this game, that may matter more to others; it is still enjoyable. Obviously this is subject to change as the game goes on, but for now it's a good game. I would personally wait a bit because there is a lot that could happen with this game in month's time. So please do yourself a favor and wait for a sale, where the price-tag is a bit less hefty.TL;DR The game is good, not as enjoyable as previous titles and not worth the $80 I spent on the game. However, I still enjoy the game at the moment; that's why the review is positive. Please wait for a sale if you aren't 100% sure you want to hop into this game.",1 person found this review helpful,Recommended
522,Posted: September 10,14.3 hrs on record,best gears and great on pc,No one has rated this review as helpful yet,Recommended
523,Posted: September 10,1.2 hrs on record,"Looks great, runs smoothly on my 1050ti (laptop) and my 1070 desktop, Very good story line.Such a good game.",No one has rated this review as helpful yet1 person found this review funny,Recommended
524,Posted: September 10,7.2 hrs on record,"I'm having fun playing this game and it's the first game of that type that I've played. There is a wide variation of PVP modes, which is the thing I'm looking for. Microtransactions are worse than a free to play mobile game, but it's better than having lootboxes, just the price of iron has to be lowered and it will be fine.",No one has rated this review as helpful yet,Recommended
525,Posted: September 10,8.9 hrs on record,"The game is absolutely incredible and an absolute accomplishment of a game from The Coalition, they have achieved the greatness that Gears of War 2 had with the many modes and impeccable story. The 5 modes provided each have a deep and amazing concept to each of them and provide an amazing experience.",No one has rated this review as helpful yet1 person found this review funny,Recommended
526,Posted: September 10,9.2 hrs on record,"Been playing Gears of War games since the first, I like this so far, just don't like some of the controls they changed up but other then that I can't complain! The graphics are LEGIT and the gameplay is smooth..check it out cause I guarantee it'll grow on you after about 30 minutes..",1 person found this review helpful,Recommended
527,Posted: September 10,6.5 hrs on record,Gears on pc? What else more can I say? I just hope more easily obtained cosmetics come out... so far runs very smooth I wish my ps4 controller could run it on big picture mode but it wasn't compatible but so far its been a good time.,1 person found this review helpful,Recommended
528,Posted: September 10,1.6 hrs on record,Good shooting co-op campaign.,No one has rated this review as helpful yet,Recommended
529,Posted: September 10,8.4 hrs on record,"I love the gears franchise and I promote Microsoft pushing to steam. I don't like the store compared to last year's but keep in mind it's likely due to Game Pass. RIP to us for paying full price to support The Coalition with this as their biggest stain. Aside from that, my only complaint is latency/hits in Versus seem wonky but subjective. Nevertheless, I enjoy it.",No one has rated this review as helpful yet,Recommended
530,Posted: September 9,33.8 hrs on record,Great game cannot wait to see what content is added in the future!,No one has rated this review as helpful yet,Recommended
531,Posted: September 9,3.0 hrs on record,Was not disappointed,No one has rated this review as helpful yet,Recommended
532,Posted: September 9,37.6 hrs on record,good anime shooter,No one has rated this review as helpful yet,Recommended
533,Posted: September 9,18.9 hrs on record,"I know a lot of people posting negative reviews about this are complaining about either the PVP or the microtransactions... I'm just gonna go over those real quick before I get into the actual review:-PVP seems to play like Gears 1-3 and perhaps even 4 (never played 4) but connection stability is finnicky for sure.-Microtransactions have been completely optional. Been playing for like 4 days before writing this review and have yet to see a forced paywall. They stay in the store section and appear on player choice as microtransactions should when they are present in a game.Okay now that that's outta the way...I've been playing Gears games since Gears 2. I've played every Gears game except 4 and enjoyed each of them for their own reasons. I haven't expected anything worthwhile since it left Epic's hands which may or may not seem weird nowadays. But Gears of War 5... pretty much combined everything I loved about previous Gears titles except PVP (but frankly outside of Judgement, I was not a fan of Gears PVP apart from Botmatches. Just wasn't ever my thing and never got the hang of it.) The story for the campaign, the enemy design, and the new Escape mode and take on Horde... I love it all. Horde feels like it hit new sweet spots while dropping a few minor charms, but I'm not complaining much. Everything still feels like Gears in terms of gameplay and storytelling style if nothing else. And based on what I'm hearing about Gears 4, this game is much better and probably compares to some of the games made under Epic's control.",No one has rated this review as helpful yet,Recommended
534,Posted: September 9,24.7 hrs on record,We have gears on steam with achievements? That’s a 10,No one has rated this review as helpful yet,Recommended
535,Posted: September 9,30.4 hrs on record,Please bring back ranked Dodgeball.,No one has rated this review as helpful yet,Recommended
536,Posted: September 9,31.5 hrs on record,Don't believe the negative comments.,No one has rated this review as helpful yet,Recommended
537,Posted: September 9,4.6 hrs on record,love steam releases,No one has rated this review as helpful yet,Recommended
538,Posted: September 9,12.0 hrs on record,best in the series,No one has rated this review as helpful yet,Recommended
539,Posted: September 9,17.6 hrs on record,Games works perfectly which I was heavily worried about. Stupid surprised in fact. Gameplay is really fun and even the escape mode which I thought I would hate is pretty alright. Even if the stats/reward servers go down and you play online your personal score will still be caught up once it’s back up which is an impressive forethought. Sounds like most people having issues are those that don’t know how to optimize their computer or mess with their settings because I’m running this game flawlessly on a 1070ti.,No one has rated this review as helpful yet,Recommended
540,Posted: September 9,21.9 hrs on record,10/10 Love smacking ♥♥♥♥♥♥♥s PC Master Race Onyx 3 Player btw! LUL,No one has rated this review as helpful yet1 person found this review funny,Recommended
541,Posted: September 10,24.3 hrs on record,"finally gears of war available on steambought this game preordered deluxe edition and finished the story yesterday.so this my review : + well optimized engine, low min requirement+ solid story, as usual gears of war if you follow it from GoW 1+ finally new gameplay from gears series : OPENWORLD+ cheap price compared to windows store version- tough choice at ending :(- some bug but not story breaking- some stuttering at cutscene8.5/10 for Gears 5, cant wait for Gears 6 or next story!",No one has rated this review as helpful yet,Recommended
542,Posted: September 10,12.1 hrs on record,"Thanks to Microsoft and Steam for bringing this beauty to this platform ! Its a very good 3rd person shooter, good action and unique universe. If u want to taste a little of console thing, it just typical one :)I hope to see more xbox games like Forza in the future.",No one has rated this review as helpful yet1 person found this review funny,Recommended
543,Posted: September 10,11.4 hrs on record,"Well, new game for Xbox comes for PC in Steam. It was a great idea to release the game not in the usual Windows Store, but in Steamed, because the game feels great on this client.Everything is amazing in it:•optimization•visual component•gameplay component (well, it's Gears of War)•interesting game design solutions in the company•story (continuing the story of Gears of War 4 and better revealing new enemies of the planet Sera•good online componentBut a game without flaws is not a game. Minor flaws that affected the game:•cosmetics opened for donation (now this is not very revealed, but with the addition of new elements it will annoy a little)•Bugs, poorly functioning servers and errors due to which some players cannot play the game (although these problems are solved by a couple of patches after the release, but you can’t talk about them)The result was a worthy continuation of the legendary series not inferior in scale to previous parts 9/10",No one has rated this review as helpful yet1 person found this review funny,Recommended
544,Posted: September 10,7.6 hrs on record,on steam <3,No one has rated this review as helpful yet,Recommended
545,Posted: September 10,15.8 hrs on record,"Normads : Payday Out, what to buy?Me : Gear 5",No one has rated this review as helpful yet,Recommended
546,Posted: September 9,25.4 hrs on record,really good,No one has rated this review as helpful yet,Recommended
547,Posted: September 10,12.6 hrs on record,"Super fun game so far, glad Microsoft finally decided to bring the Gears franchise to Steam. Ignore the negative reviews from Chinese peeps who are upset that their Steam release date has been pushed back. Also ignore the ones giving negative reviews and telling you to get the game on MS Ultimate Pass instead of Steam too.The game has been running flawlessly for me so far. Looks great, runs smooth. Single player has been good and multiplayer has been excellent. Has crossplay with xbox for campaign/horde/escape/non-ranked versus. For ranked versus xbox peeps can opt-out of crossplay but so far plenty don't opt out plus there are enough forced crossplay modes for the game to live on PC for a while.",No one has rated this review as helpful yet,Recommended
548,Posted: September 10,18.0 hrs on record,"Pros-Graphics are stunning-Performance is great-More ambitious that previous title-Well thought out story-Good fan service-Plenty of game modesCons-Changed the controls for some reason. Using a controller, chainsaw is now RB and not B. But if you get in a chainsaw duel you still have to spam B. Makes no sense to me. The reason is that they added a knife mechanic to the B button. In my opinion chainsaw could still be b as you hold RB anyway so change it to hold B and press B to knife.-Cant play any character you like in any game mode. characters are directly tied to their respective class for some reason-Horde classes were changed for the worse for some reason. Only an engineer can build all types of fortifications. Which is fine until the engineer inevitably leaves and you cant build any fortifications.- Only certain classes can buy certain guns from the fabricator in horde- Strange stuttering in the cut scenes. i would recommend locking the cut scenes to 30FPS",No one has rated this review as helpful yet,Recommended
549,Posted: September 9,23.3 hrs on record,boom boom pow,No one has rated this review as helpful yet,Recommended
550,Posted: September 9,29.9 hrs on record,"Despite the server issues (Currently at release) and the modern gaming issue that is micro-transactions Gears 5 Holds up as a member of its franchise.I absolutely adored 1 through Judgement when I played on my 360 and I was overjoyed to find out it was going to have a PC release (Along with Halo: Reach's Emile & Kat!) I would consider myself easy to please for the most part, though, and a generally casual player, so don't base your purchase off of my review if you're into all the itty bitty details and specs of games. Otherwise, if you're a fan of the Gears series, or just like having a fun time I fully recommend this game!",No one has rated this review as helpful yet,Recommended
551,Posted: September 9,63.2 hrs on record,"Great game. Story is really well done, multiplayer is alright but need more characters and stuff added to it and some more bug fixes. But overall really well done.",No one has rated this review as helpful yet1 person found this review funny,Recommended
552,Posted: September 9,6.7 hrs on record,"feels less gritty than the older games (which i liked) but still satisfying if you wanna chainsaw someone in half, or blow their brains out.",No one has rated this review as helpful yet,Recommended
553,Posted: September 9,2.2 hrs on record,my first gears game and i like it a lot,No one has rated this review as helpful yet,Recommended
554,Posted: September 9,19.8 hrs on record,"ahh, it's nice to wall bounce and pull up with the gnasher its been long.",No one has rated this review as helpful yet,Recommended
555,Posted: September 9,30.0 hrs on record,5/5,No one has rated this review as helpful yet,Recommended
556,Posted: September 9,11.4 hrs on record,game is fire,No one has rated this review as helpful yet,Recommended
557,Posted: September 9,14.3 hrs on record,Bow down before The Coalition. Glorious!!! 10/10,No one has rated this review as helpful yet,Recommended
558,Posted: September 9,11.0 hrs on record,but where is the split screen for horde mode?,No one has rated this review as helpful yet,Recommended
559,Posted: September 9,34.1 hrs on record,Best gears since GoW3. Server issues atm but all in all great game.,No one has rated this review as helpful yet,Recommended
560,Posted: September 9,13.7 hrs on record,"""Your Leader is Dead""",No one has rated this review as helpful yet,Recommended
561,Posted: September 9,5.7 hrs on record,"Gears 5 has a very enjoyable multiplayer, with a solid story mode with that. It gives the same feeling of playing gears of war 3 back in 2011, and  It is definitely better than the more recent gears titles.",No one has rated this review as helpful yet,Recommended
562,Posted: September 9,2.4 hrs on record,yee yee i love gears of war very fun game make gears of war 4 for steam,No one has rated this review as helpful yet,Recommended
563,Posted: September 9,5.1 hrs on record,greatly optimized and great gameplaythanks microsoft,No one has rated this review as helpful yet,Recommended
564,Posted: September 9,0.6 hrs on record,Amazing performance,No one has rated this review as helpful yet,Recommended
565,Posted: September 9,23.9 hrs on record,"Far better than 4, that's for sure. Story's more interesting, and far more memorable. Kait's not really good as a protagonist, though. This game gives more genuine reason to like JD, and it just makes you wish the campaign was focused more on him like the last game was. Not to say there isn't reason for kait to be the protagonist of this one, though. There certainly is, and it does affect the story nicely. But good lord, does it try too hard to make you sympathize for her when she doesn't have a likable personality to fully warrant such sympathy. rest of the story though....its a bit special, this game. The multiplayer's just fine, same as it always is, with some new maps to freshen things up, and new weapons to try out. Customization's not bad, either. Its a small step-up from 4, and it does the job. (In mulitplayer, they brought back voices to congratulate or shame you upon winning or losing rounds of a game. Gears 4 lacked this, and it can burn for that. This is an important detail I thought you people should know.) Escape mode's fine, with it being a decent time-waster with friends, and Horde mode's always a treat. New bosses for the boss waves never disappoint. This game's a pretty good packaged deal for people that wanna find something to waste time on. I get that some may be turned off to this game because of how much pandering there supposedly is to certain groups but, putting that stuff aside because I just ignore it, there's a genuinely good game here. Give it a shot if you want. I did, and I mainly don't regret it.",No one has rated this review as helpful yet,Recommended
566,Posted: September 9,42.8 hrs on record,"G.O.W 5 is the continuation of the Gears of Wars series from Microsoft studios and Coalition Studios, If you have not picked this game up, I urge you to get this game and get a Xbox one and play the rest of the series. I promise you, you won't be disappointed.",No one has rated this review as helpful yet,Recommended
567,Posted: September 9,20.6 hrs on record,"A damn fine addition to the series, and a great first-impression on Steam.",No one has rated this review as helpful yet,Recommended
568,Posted: September 9,7.6 hrs on record,"From the start I would like to say this review is mainly of the story. Overall I love this game's story mode, it doesn't feel tacked on at all. They story has a suprising amount of downtime for a shooter. Your not just rushing from arena to arena all the time. A large majority of the story mode is walking around, picking up and reading collectibles , as well as just listening to characters interact. Of course there is also more than enough of the bloody combat, but there's good downtime between each encounter to keep it feeling fresh. POSITIVES:- Good story and characters- Fun environments and weather effects during fights (especially fights where you can drown enemies by breaking the ice under their feet)- Large weapon variety-Improved close quarters and melee -Classic Gears of War goreCons:- Difficulty can increase drastically (From normal fights to bosses that kill you in one hit)- Boring stealth mechanics (How can anyone be stealthy in that armor!?)",No one has rated this review as helpful yet,Recommended
569,Posted: September 9,36.1 hrs on record,"It scratches the Gears itch, and actually translates well onto PC in regards to mouse and keyboard, not to mention looks beautiful with updated graphics. Characters seem interesting and the story seems alright so far but I have been having a lot of fun playing Horde again, and also the new Escape mode.You can customise characters with DLC and other payable currency for multiplayer modes somewhat but it all seems cosmetic thus far. I loved the original and second game, and playing this is almost nostalgic so I would recommend this to any Gears fan.I also want to point out you can try this game really cheap with the microsoft gamepass. Only buy it here on Steam if Gaben's your uncle.",No one has rated this review as helpful yet,Recommended
570,Posted: September 10,17.8 hrs on record,"Contender for GOTY. Fun gameplay and just huge amount of stuff to do. Progression is solid, matchmaking works well. Some minor launch issues but most seem to be worked out. Coalition has been very vocal from the beginning keeping everyone updated.What more can you ask for from a triple A release?",4 people found this review helpful,Recommended
571,Posted: September 10,2.9 hrs on record,"feels like a bad fanmade Unity remake than an official game. Controls are way too clumsy to be fun, story's a mess, the visual design is garbage. Only get it on sale and if you -really- want to play gears of war with a steam overlay.GEARS OF WAR 3 STILL THE KING BABY",No one has rated this review as helpful yet,Not Recommended
572,Posted: September 10,3.2 hrs on record,Don't care much for the multiplayer. Enjoyed every single Gears campaign since the first one. This one seems to be a blast as well. Fortunately I have not had to encounter the major problems others have stated. Had an audio cracking issue that got fixed by increasing the audio sampling rate. Great performance and good ol' gears gameplay. Recommended 9/10 .,1 person found this review helpful,Recommended
